Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
428,3,9.44,0.576,likeLTD,Present,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.881,-1.23,1.22,-0.363,0.331,1.37,0.778,1.06,0.63,1.97,0.705,1.26,0.412,-0.187,0.606
428,3,9.74411132390648,0.595,EFM,Absent,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.882927488879039,-0.679694508035772,1.1899399618347,-0.437943023429402,0.627816832136932,1.43474125297195,0.953974902514352,0.610055716145641,0.911751508601727,1.85541321565831,0.969989511415696,1.30405382232859,-0.330688974906234,-0.437943023429402,0.88971664122035
428,3,9.53,0.582,likeLTD,Absent,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.904,-1.22,1.22,-0.377,0.352,1.38,0.74,1.19,0.596,1.94,0.663,1.28,0.415,-0.16,0.609
429,4,2.15,0.122,likeLTD,Present,2,C,30,6,E,C,NA,NA,4,1,NA,NA,0.203,0.757,-0.139,0.278,-0.198,-0.173,-0.458,0.367,0.233,0.248,0.152,-0.0818,0.658,0.0492,0.26
429,4,2.14924566728975,0.122,EFM,Absent,2,C,30,6,E,C,NA,NA,4,1,NA,NA,0.204601329665543,0.834006839437049,-0.104143935066786,0.253122797344192,-0.193454707773497,-0.220105404031514,-0.34653597198378,0.327240551729023,0.197621646376562,0.167269707547806,0.167791551210253,-0.11607419775062,0.677849039552099,0.100493444611122,0.199562976422293
429,4,1.93203752376144,0.11,EFM,Present,2,C,30,6,E,C,NA,NA,4,1,NA,NA,0.21346606208431,0.775728156760903,-0.0921701834586554,0.27843798121103,-0.196607268076006,-0.209593428541223,-0.536306882700264,0.242630110945152,0.227379344901743,0.194202518309129,0.186773920436711,-0.101180671768072,0.612655030291227,0.114683319142644,0.221939514222809
429,4,2.26,0.129,likeLTD,Absent,2,C,30,6,E,C,NA,NA,4,1,NA,NA,0.224,0.848,-0.172,0.221,-0.17,-0.182,-0.387,0.322,0.26,0.218,0.162,-0.0793,0.692,0.0303,0.276
429,4,11.8,0.72,likeLTD,Present,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.772,0.722,1.08,1.46,0.61,0.029,1.11,1.02,0.795,1.84,0.841,0.465,0.139,0.0248,0.888
429,4,11.7027083206353,0.714,EFM,Present,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.790999118736799,0.823651169440433,1.09407757464861,1.42407089222549,0.719308334249286,0.0548702053952675,1.10400728968486,0.864553510672763,0.861822808423045,1.81360351240785,0.936992317613404,0.480631134169925,-0.307190939198736,0.101722643691021,0.939588748475304
429,4,10.3568269793437,0.632,EFM,Absent,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.79730291349568,0.90428756047871806,1.08362342320594,1.36357089456263,0.651660334478468,0.100481010623659,-0.197457749849408,0.879768346386056,0.811969734339453,1.74580460769737,0.869904611679802,0.545999039244869,-0.242395145425356,0.167502421167941,0.8748049772579
429,4,10.5,0.641,likeLTD,Absent,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.8,0.828,1.05,1.36,0.627,0.0543,-0.191,0.87,0.839,1.79,0.853,0.518,0.115,0.0734,0.897
430,5,4.48123279169129,0.255,EFM,Absent,2,C,30,6,E,C,NA,NA,4,1,NA,NA,0.445487963976801,0.93033638023886,0.512397690647728,0.808396512579234,-0.430992201583975,1.08802708509285,-0.353432371871554,-0.0103779419411056,0.445561998998723,0.376269328244775,0.58156625087189,-0.469581456834421,-0.440261723564608,0.278511417277588,0.719323859558512
430,5,4.47720036870078,0.255,EFM,Present,2,C,30,6,E,C,NA,NA,4,1,NA,NA,0.445642342026903,0.929237427813487,0.513023723487884,0.808783858451485,-0.43198016119419,1.08837376541811,-0.354368339447253,-0.00787379430137579,0.445996168055071,0.375132676320136,0.58019624240655,-0.471157567747011,-0.441001041077971,0.278551799869862,0.7186432686191
430,5,4.31,0.245,likeLTD,Present,2,C,30,6,E,C,NA,NA,4,1,NA,NA,0.526,0.862,0.518,0.8,-0.388,1.02,-0.341,0.159,0.418,0.298,0.526,-0.365,-0.636,0.28,0.642
430,5,4.32,0.246,likeLTD,Absent,2,C,30,6,E,C,NA,NA,4,1,NA,NA,0.53,0.859,0.518,0.783,-0.372,1.02,-0.358,0.162,0.389,0.312,0.535,-0.367,-0.6,0.279,0.625
430,5,8.66,0.529,likeLTD,Present,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.754,0.165,0.729,0.365,0.405,0.876,0.461,0.724,0.615,1.87,0.677,0.492,0.224,0.405,-0.107
430,5,8.66,0.529,likeLTD,Absent,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.755,0.138,0.743,0.351,0.402,0.883,0.449,0.694,0.659,1.88,0.687,0.503,0.215,0.403,-0.109
430,5,9.46245386336001,0.578,EFM,Absent,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.756721418371465,0.313900589719046,0.747330212144094,0.461944402904009,0.584319752069936,0.930198529037254,0.635456844855955,0.671676669731422,0.667331283193141,1.76300325178986,0.852714857704591,0.558568229178116,0.0140621219729549,0.444132901379481,0.0610927993086846
430,5,9.46942783981014,0.578,EFM,Present,2,E,30,24,E,C,NA,NA,4,1,NA,NA,0.757654939863867,0.318618172374141,0.746959318794311,0.461848337854717,0.584966446731181,0.930482399879279,0.635465883332677,0.672772344694986,0.667667140645426,1.76302095925528,0.851651460224106,0.5584965616685,0.0152402842240484,0.444441316093787,0.0601422741738368
431,1,2.76140756164852,0.144,EFM,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,0.0582248014583307,0.0766831897493792,0.270349385323564,-0.0386295287462756,0.135089148372636,1.01284223014315,0.653192837826888,0.136254951691027,-0.275574556014626,-0.219888905446137,0.248260088329413,0.301754601188334,0.226085603051154,-0.0386295287462756,0.215393243467961
431,1,2.43347403697845,0.127,EFM,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,0.0786244894204368,0.0633428942187303,0.275750847059135,7.9269247154659e-4,0.114595105793934,1.01592912358232,0.572723453860412,0.0970667571253841,-0.315217977370515,-0.256743843902104,0.103681376368464,0.306075549690378,0.192750384451773,7.9269247154659e-4,0.18331049173701
431,1,3.1,0.161,likeLTD,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,0.14,0.0547,0.321,-0.172,0.133,1.05,0.521,0.0703,-0.217,0.241,0.322,0.287,0.219,-0.0534,0.182
431,1,2.94,0.153,likeLTD,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,0.17,0.0353,0.33,-0.202,0.153,1.05,0.548,0.0436,-0.145,0.259,0.111,0.267,0.219,-0.0705,0.168
431,1,7.56,0.431,likeLTD,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.219,-0.945,0.496,-0.124,0.614,1.17,1.26,1.1,0.572,0.617,0.867,-0.0816,0.59,-0.0275,1.24
431,1,7.53,0.429,likeLTD,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.234,-0.933,0.494,-0.15,0.624,1.15,1.27,1.11,0.613,0.679,0.755,-0.0778,0.554,-0.0419,1.25
431,1,7.345116825412,0.418,EFM,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.418193553168665,-0.900607688621782,0.55915381444275,-0.183800605176465,0.496897258535663,1.19344401995212,1.48377911974717,0.865078455965857,0.571431597387814,0.876482267413534,0.631572396778626,-0.00788657143512188,0.499316228337023,-0.183800605176465,1.02586358409262
431,1,7.15560733804173,0.407,EFM,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.424633408045846,-0.891556135065062,0.561890668187051,-0.194911573801864,0.501771688471194,1.19671331112434,1.48672037207059,0.860325947718625,0.5666611202179,0.870996998075818,0.441013612402878,-2.030711430849e-4,0.506045153332641,-0.194911573801864,1.02041741220672
432,2,1.42193105686464,0.0741,EFM,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.107616664310961,-0.464468481110044,0.242717955165605,-0.0583037920018291,0.262703550528902,1.41810388381128,-0.328147994102523,0.155543183050631,-0.197149477914595,0.327589928480112,0.371630474912015,-0.146589586749334,0.163739023128004,-0.159517154020795,-0.0583037920018291
432,2,1.43641413485031,0.0748,EFM,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.105561507382875,-0.449086796882431,0.244269873314382,-0.0578775939253569,0.261069580102455,1.41936463994172,-0.325334490757295,0.150911586311563,-0.195297698411565,0.329653080990585,0.371391634404075,-0.144563364558399,0.152730703256588,-0.157377917627778,-0.0578775939253569
432,2,1.07,0.0557,likeLTD,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.0753,-0.336,0.0581,-0.241,0.211,1.26,-0.0605,-0.0881,-0.181,0.115,0.402,-0.113,0.11,-0.0769,0.093
432,2,1.07,0.0557,likeLTD,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.0668,-0.359,0.0894,-0.238,0.209,1.26,-0.0974,-0.0617,-0.163,0.147,0.404,-0.119,0.0989,-0.0846,0.0493
432,2,5.86,0.334,likeLTD,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.592,1.1,0.276,-0.356,-0.454,0.668,1.95,0.672,0.514,0.0841,-0.0427,0.278,0.472,0.208,-0.102
432,2,6.09719472882266,0.347,EFM,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.594350159481272,0.996094330237822,0.403909955467272,-0.0750061038691087,-0.502182632865456,0.860596736781048,1.72693887385648,0.862481946756413,0.535790322008581,-0.282091496883157,0.00915548942088868,0.278331853687466,0.562408425795254,0.201422972816993,-0.0750061038691087
432,2,6.11235639088958,0.348,EFM,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.595165282161737,1.00104989164979,0.405605595565379,-0.0727364083752753,-0.502246796619293,0.861144529903103,1.72715768907589,0.859640971013658,0.536751434661521,-0.281084094751816,0.00907476689682324,0.27977605404627,0.562757345815069,0.203036538221995,-0.0727364083752753
432,2,5.87,0.334,likeLTD,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.602,1.06,0.279,-0.347,-0.447,0.668,1.95,0.637,0.546,0.0545,-0.0269,0.29,0.43,0.224,-0.0512
433,3,1.62,0.0844,likeLTD,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.154,-0.547,-0.053900000000000003,0.403,-0.0284,1.26,0.726,-0.0581,-0.0118,0.108,0.081,0.0392,0.00329,-0.333,0.177
433,3,1.78,0.0927,likeLTD,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.148,-0.396,-0.0635,0.345,-0.127,1.32,0.722,-0.0934,-0.0181,0.103,0.309,0.0746,-0.0246,-0.356,0.131
433,3,8.26624688316721,0.471,EFM,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,-0.117147050874144,1.09443491134733,-0.583437562874805,0.541554974728685,0.638266508166511,1.35730172902171,1.32840731976398,0.768572731103835,0.314389781220883,0.511403954752061,0.759797182100687,0.252816282815782,0.723244936913142,0.363856855168899,0.312784329812645
433,3,8.16388681029853,0.465,EFM,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,-0.103952028626724,1.17775187820879,-0.589685175577382,0.501189719464047,0.598522805689437,1.42077163187123,1.37707209600371,0.708425160904742,0.309858831015449,0.498047885158772,0.681166171782065,0.265901830345293,0.703295707336087,0.344731617915254,0.270788678807762
433,3,1.43644595463397,0.0748,EFM,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.054674613109492,-0.506957425335237,-0.0697123420851624,0.305923772419467,-0.14176798940098,1.2743812554141,0.565431614977527,0.015520546483057,0.0317380038891429,0.0500412373545503,0.101110551858781,-0.0382762446467859,-0.0131102596980145,-0.295561186414949,0.212359032927968
433,3,7.44,0.424,likeLTD,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,-0.0452,1.28,-0.375,0.548,0.483,1.37,1.17,0.703,0.434,-0.269,0.814,0.379,0.615,0.294,0.0389
433,3,7.4,0.421,likeLTD,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,-0.0413,1.36,-0.372,0.51,0.427,1.4,1.16,0.688,0.434,-0.275,0.783,0.4,0.613,0.274,0.0365
433,3,1.89797153305882,0.0989,EFM,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.0256474061710978,-0.401377905262135,-0.069296164737789,0.290647251175973,-0.141491222927911,1.351669098391,0.635215380447867,0.0296939077719138,0.0474644227324277,0.044689392471624,0.243528899469421,-0.0268387457949183,-0.0198153259589269,-0.246287521260244,0.185817472711613
434,4,5.96908088563405,0.311,EFM,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,0.259743988568898,1.50811011085139,0.37499356102293,0.627325891104656,-0.157775504350778,1.24921102441429,0.604190323887149,0.790504323867066,0.214218805854072,0.32247651682828,0.413522457430189,-0.343293293515967,-0.0322296453494629,-0.260212074247354,0.398294399268686
434,4,5.97142691700162,0.311,EFM,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,0.259920319819516,1.50867379173721,0.375375200437951,0.627820035907205,-0.158018807632003,1.24916360572786,0.604290368026363,0.789859805022332,0.214122153673652,0.322658016159728,0.414053646047986,-0.342536118736518,-0.0320950288149926,-0.260241066526014,0.398380996151345
434,4,5.63,0.293,likeLTD,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,0.315,1.52,0.48,0.512,-0.0757,1.38,0.778,0.633,0.289,0.188,0.0268,-0.165,-0.0982,-0.375,0.228
434,4,5.63,0.293,likeLTD,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,0.355,1.52,0.495,0.526,-0.0655,1.38,0.739,0.622,0.285,0.177,0.0317,-0.192,-0.101,-0.373,0.227
434,4,7.20634161013354,0.41,EFM,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.544835989483312,-0.64549853098103,0.639923982650176,0.435738451837604,0.655984784298044,1.24653626485426,1.46039862681297,0.79480336727925,-0.201890483699375,0.231905679296237,-0.301072865577279,0.416900670986681,0.806674335815451,0.393985884600845,0.727115452476399
434,4,7.2051110370031,0.41,EFM,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.545151767230368,-0.647125325233944,0.640927600756688,0.436051592852779,0.656455166630956,1.24702865887834,1.45999479462092,0.794484448152488,-0.202220107023085,0.23250127205801,-0.301529529071251,0.413971064481472,0.807187946289793,0.394505138905593,0.727726547473968
434,4,5.86,0.334,likeLTD,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.639,-0.731,0.59,0.248,0.768,1.32,1.42,0.54,-0.502,-0.0851,-0.427,0.682,0.494,0.268,0.643
434,4,5.85,0.333,likeLTD,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.646,-0.794,0.6,0.247,0.735,1.31,1.46,0.469,-0.361,-0.0411,-0.413,0.604,0.466,0.277,0.649
435,5,2.52,0.131,likeLTD,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.16,0.763,-0.203,0.378,-0.0622,-0.672,0.83,0.382,0.0739,0.101,0.309,0.274,0.764,-0.177,-0.0803
435,5,2.52,0.131,likeLTD,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.147,0.765,-0.2,0.358,-0.1,-0.656,0.847,0.355,0.079,0.108,0.271,0.298,0.757,-0.147,-0.0669
435,5,2.86601812216169,0.149,EFM,Present,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.086505542831323,0.926076588445138,-0.126180664176076,0.358584776897488,-0.0640074982533791,-0.64834879040634,0.772132670441944,0.570398716580247,0.0389302116770735,0.0550591201477751,0.324177191581918,0.371201758777123,0.556962612444754,-0.175457726384404,-0.00700530278024577
435,5,2.87010568745009,0.149,EFM,Absent,2,B,30,6,C,B,NA,NA,4,1,NA,NA,-0.0859806313318013,0.924128634927855,-0.126138202360512,0.35813628569028,-0.0648601768081531,-0.648198411129928,0.770510499625629,0.571122382920709,0.0399967070913576,0.0546286342653408,0.322754181290258,0.375502265235501,0.562234788567546,-0.175470276031745,-0.0082609945022514
435,5,6.33,0.36,likeLTD,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.388,-0.0165,0.534,0.566,-0.634,1.06,0.0785,0.462,0.358,-0.49,0.772,0.776,1.13,0.39,0.95
435,5,6.31,0.359,likeLTD,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.396,-0.00672,0.553,0.585,-0.568,1.08,0.0823,0.407,0.356,-0.517,0.719,0.769,1.09,0.399,0.974
435,5,7.21695257499564,0.411,EFM,Absent,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.629066709061974,-0.0727047398293911,0.644258471213558,0.531109807902708,-0.276935198443727,1.18788455130029,-0.0761903108895162,0.408732878810969,0.280069543586875,0.120616071014044,0.752701839155228,0.948639416605307,0.86760151564927,0.417323573265051,0.854778446592996
435,5,7.21296106891397,0.411,EFM,Present,2,C,30,24,C,B,NA,NA,4,1,NA,NA,0.629828730539315,-0.0719624702920727,0.646488095857488,0.534246271861322,-0.276664714096402,1.18960840097275,-0.075783014107369,0.402819307228564,0.281309161209732,0.12165318430749,0.74580880840974,0.946294164094262,0.863481926917793,0.418935041856392,0.85689817415496
436,1,1.75230350439084,0.0917,EFM,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0356044917588792,0.246235378690299,0.191203416839793,0.0339776558377129,-0.306897098910642,-0.104376992695045,0.0129216137668544,-0.229681279342585,0.0464888502282535,1.79724613612281,0.165841846585535,-0.0511633232065863,0.0218384327249224,-0.0810102717631295,-0.0259253522462374
436,1,0.823,0.0431,likeLTD,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0763,0.121,0.0471,-0.0312,-0.109,-0.0689,-0.0919,-0.0289,-0.0196,1.08,0.0579,0.0436,-0.14,-0.0606,-0.0507
436,1,0.831,0.0435,likeLTD,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0935,0.133,0.0405,-0.0309,-0.117,-0.0714,-0.106,0.0415,-0.0119,1.02,0.0525,0.0613,-0.16,-0.0661,-0.0467
436,1,1.71953388068849,0.09,EFM,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0954212531178227,0.32945662996194,0.265731373288157,0.034729760498596,-0.470303698300582,-0.147009880184905,0.0087422756849323,-0.253827482514746,0.0354915022579158,1.70837910469152,0.227304452042099,0.0427458682880464,0.0613296033522877,-0.172989946923032,-0.0456669345715695
436,1,4.34,0.265,likeLTD,Present,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.698,-0.212,0.65,-0.935,0.0492,-0.458,0.852,0.992,-0.0339,0.939,0.141,0.866,0.19,0.128,0.475
436,1,4.37,0.267,likeLTD,Absent,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.706,-0.207,0.629,-0.891,0.0762,-0.462,0.838,0.942,-0.0212,0.954,0.148,0.845,0.184,0.142,0.486
436,1,7.46220560729183,0.456,EFM,Absent,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.874632020157818,-0.240900416743817,0.893134050632002,-0.583287480790992,0.442739147002376,-0.137703012667464,0.960113654634358,0.577926793772349,-0.150048634691372,1.55894756657455,0.772264082056336,0.725046719819877,0.821890951381036,0.293264568339022,0.654185597815746
436,1,7.34282315080415,0.448,EFM,Present,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.898733557846287,-0.241856766660015,0.906905544189421,-0.636132450914144,0.433348583498117,-0.161994580802698,0.949110467431374,0.357861045349298,-0.157922590888468,1.72499706563133,0.757911755885714,0.723071334736699,0.833051303123063,0.317961759998146,0.637777122380029
437,2,3.40501674872298,0.178,EFM,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0486284922288915,0.27018762082583,0.528063197552946,0.218523070200878,-0.374134507722284,0.361431207680907,0.949666144336158,0.644159811153733,0.0703858962307188,0.35616780788398,0.35885002134349,-0.105405079860264,0.266852753087083,-0.0589551007642711,-0.129404585454812
437,2,3.40950759801491,0.179,EFM,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0497364485313332,0.270352317512435,0.528979098395832,0.218711697767823,-0.375432398365323,0.361017998381626,0.950221581155425,0.650185271446606,0.0696969858313908,0.358023653275103,0.358392965474191,-0.10665991033993,0.266516538694346,-0.0596701028578928,-0.130564546888051
437,2,3.67,0.192,likeLTD,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0507,0.373,0.424,0.103,-0.272,0.204,1.18,1.19,-0.206,0.385,0.536,-0.165,0.091,-0.013,-0.213
437,2,3.67,0.192,likeLTD,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0547,0.376,0.425,0.0919,-0.286,0.192,1.19,1.22,-0.204,0.398,0.544,-0.182,0.0781,-0.00545,-0.216
437,2,8.23,0.502,likeLTD,Absent,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.189,0.651,0.879,0.962,0.518,-0.772,0.939,1.47,0.578,0.344,0.992,1.1,0.779,-0.176,-0.23
437,2,8.15,0.498,likeLTD,Present,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.27,0.676,0.894,0.989,0.54,-0.801,0.904,1.35,0.65,0.397,0.89,1.06,0.738,-0.202,-0.207
437,2,8.90156375827582,0.543,EFM,Absent,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.338420418850264,0.604271876890671,1.03054928335255,1.0627782512493,0.618739688249521,-0.607644904406739,0.912858850698546,0.947386633802964,0.741729627518912,0.689077431653373,0.819347834144394,1.22010971000935,0.909626267862105,-0.295088672049986,-0.0905985395494177
437,2,8.90514481098081,0.544,EFM,Present,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.340527490261602,0.605592351161151,1.03212399124056,1.06562899543718,0.620371010523557,-0.611750414358552,0.914791946511678,0.949099692146181,0.740863953185143,0.690915099389974,0.81822286295529,1.22161590840532,0.910901374647634,-0.299172017079389,-0.0945874334465198
438,3,3.98,0.208,likeLTD,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,-0.15,0.402,0.569,0.317,1.35,0.293,-0.135,-0.285,0.244,0.52,-0.331,0.112,0.164,0.71,0.202
438,3,3.99,0.209,likeLTD,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,-0.134,0.415,0.534,0.373,1.37,0.314,-0.157,-0.283,0.271,0.495,-0.337,0.111,0.14,0.714,0.17
438,3,3.88392737827754,0.203,EFM,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0329514891428278,0.382795077724624,0.518257413084921,0.141970812839894,1.28753224355764,0.34707215785468,0.208551652755638,-0.406802210941139,0.223444018390225,0.130096190340654,-0.0508757203595563,0.199168880200333,0.076791108396413,0.605253399576787,0.187720865713595
438,3,3.87924349932124,0.203,EFM,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.0333935977468532,0.384149764183972,0.519065096653358,0.13188925388488,1.27907439276241,0.349016798600472,0.21266210790007,-0.401733951215462,0.222299170889349,0.131553743715272,-0.0509770832227785,0.200424240235006,0.075957188039575907,0.60543332086424,0.187035858284013
438,3,7.63,0.466,likeLTD,Absent,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.492,0.721,0.93,-0.627,0.256,0.995,0.836,1.2,0.678,0.335,-0.0561,0.786,0.906,0.149,0.0366
438,3,7.63,0.466,likeLTD,Present,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.499,0.734,0.93,-0.665,0.263,1.01,0.853,1.19,0.674,0.343,-0.066,0.789,0.895,0.162,0.0231
438,3,8.82263984023385,0.539,EFM,Absent,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.685110464854648,0.631778327106735,1.04083614788004,-1.18430271509633,0.168127021685358,0.967511324496568,1.2043228974013,1.16326999124935,0.606903307883669,1.4095037833503,0.46959033040668,0.748981712881722,0.801553171403208,0.050920750652683,0.0585333240779282
438,3,8.82380101756819,0.539,EFM,Present,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.685472765070243,0.632102391271482,1.04293468985747,-1.1922429165916,0.166153584635487,0.968235592169768,1.2081673233995,1.16681129989895,0.606805122704239,1.40966732399065,0.46969434823831,0.748259852975394,0.801414719863839,0.0512521159097646,0.0590728041746912
439,4,3.35,0.175,likeLTD,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,-0.344,0.916,1.07,-0.334,-1.08,-0.0721,1.12,-0.155,0.11,1.06,0.469,0.123,0.355,-0.208,0.302
439,4,3.35,0.175,likeLTD,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,-0.325,0.96,1.05,-0.312,-1.06,-0.056,1.14,-0.161,0.126,1.04,0.374,0.141,0.373,-0.211,0.262
439,4,2.6112182044361,0.137,EFM,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,-0.266728547273794,0.87980831334145,1.04412360044274,-0.310129916847164,-1.64927963330185,-0.61738202865827,1.14387296108367,0.225297971432996,0.111136773806246,1.14030631529475,0.664400019011593,0.0737713106125044,0.336028693853683,-0.255298675526876,0.091291047164416
439,4,2.78308860821666,0.146,EFM,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,-0.224998921867699,0.81495645041677,1.00287441359973,-0.278216286144166,-1.53661590205769,-0.223851999083394,1.09143128953041,0.154583261473984,0.0773117642891328,1.11045278310595,0.565873088335208,0.112937246962937,0.273968392527575,-0.234204061314399,0.0765870884423125
439,4,8.99,0.549,likeLTD,Present,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.571,0.522,0.716,0.826,0.554,0.176,0.71,0.372,0.501,1,0.648,0.789,0.644,0.328,0.634
439,4,9,0.549,likeLTD,Absent,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.592,0.539,0.735,0.834,0.56,0.208,0.719,0.382,0.493,1.04,0.611,0.786,0.642,0.302,0.564
439,4,9.92184000140672,0.606,EFM,Present,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.703284910574266,0.50966811969803,0.566725168307435,0.942786460120898,0.577025397029201,0.116193673277917,0.920204004420698,0.610795051753091,0.468702764116603,1.25720093147394,0.754167046181091,0.786018139416234,0.608878716716677,0.412193412232451,0.687996206088189
439,4,9.92337914663743,0.606,EFM,Absent,2,E,30,24,E,D,NA,NA,4,1,NA,NA,0.703479616296748,0.509720306140203,0.566649790150884,0.943989636410359,0.576542469548827,0.118035540096027,0.921248303291491,0.605762660370202,0.469488370577683,1.25659332510333,0.752866078301631,0.787384527033858,0.609230930292052,0.413342917972534,0.689044675051602
440,5,2.61018936517833,0.137,EFM,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.00505366979986307,0.288065180900341,0.402016616789232,0.47822163827782,0.555663927830907,-0.213948602980948,0.389327468952461,0.543148521438901,0.136191799832436,-0.183232628200349,0.271510763292679,-0.136009961600564,0.271957369170081,-0.0356504130955313,-0.162125985228999
440,5,2.60402751636571,0.136,EFM,Present,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.00591353057800533,0.286656506469012,0.400852802504899,0.478513669015025,0.556218329033883,-0.215991369563647,0.388972201239236,0.542904018224778,0.136043939016346,-0.184237981041941,0.27169317723818,-0.137777790023611,0.272370749368104,-0.0353105780902812,-0.162793687602277
440,5,4.02,0.21,likeLTD,Absent,2,D,30,6,E,D,NA,NA,4,1,NA,NA,0.288,0.334,0.536,0.624,0.938,-0.196,0.654,0.759,0.0336,0.128,0.433,-0.355,0.311,-0.108,-0.363
